id,modulo_id,modulo,tela,rota,finalidade,acoes,desktop,tema,estados,dados,observacoes
340,15,Configurações,Excluir conta,/app/configuracoes/excluir-conta,Tela funcional de Excluir conta,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
341,15,Configurações,Desativar conta,/app/configuracoes/desativar-conta,Tela funcional de Desativar conta,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
342,15,Configurações,Publicidade,/app/configuracoes/publicidade,Tela funcional de Publicidade,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
343,15,Configurações,Preferências de anúncios,/app/configuracoes/preferências-de-anúncios,Tela funcional de Preferências de anúncios,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
344,15,Configurações,Atividade fora da plataforma,/app/configuracoes/atividade-fora-da-plataforma,Tela funcional de Atividade fora da plataforma,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
345,15,Configurações,Cookies,/app/configuracoes/cookies,Tela funcional de Cookies,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
346,16,Segurança e moderação,Central de segurança,/app/seguranca/central-de-segurança,Tela funcional de Central de segurança,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
347,16,Segurança e moderação,Denúncias,/app/seguranca/denúncias,Tela funcional de Denúncias,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
348,16,Segurança e moderação,Conteúdo denunciado,/app/seguranca/conteúdo-denunciado,Tela funcional de Conteúdo denunciado,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
349,16,Segurança e moderação,Contas bloqueadas,/app/seguranca/contas-bloqueadas,Tela funcional de Contas bloqueadas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
350,16,Segurança e moderação,Palavras ocultas,/app/seguranca/palavras-ocultas,Tela funcional de Palavras ocultas,Abrir;Salvar;Voltar,1440+ responsivo,Claro + Escuro,loading;vazio;erro;sucesso,API/Firestore reais,Sem ação visual sem destino; validar permissões e persistência.
